src,dst
323738344,7504010201
323738344,7397867105
7397867105,323738344
7397867105,323738345
323738345,7397867105
323738345,2380358115
2380358115,323738345
2380358115,323738346
323738346,2380358115
323738346,323738347
323738347,323738346
323738347,6537006646
6537006646,323738347
6537006646,6537006645
6537006645,6537006646
6537006645,6537006644
6537006644,6537006645
6537006644,323738348
323738348,6537006644
323738348,323738349
323738349,323738348
323738349,323738352
323738352,323738349
323738352,6537006643
6537006643,323738352
6537006643,323738353
323738353,6537006643
7058932602,7058932601
7058932601,7058932602
7058932601,8679193903
8679193903,7058932601
7058932603,7058932602
7058932602,7058932603
7058932604,7058932603
7058932603,7058932604
7058941008,7058941007
7058941007,7058941008
7058941009,7058941008
7058941008,7058941009
7058941007,7058941006
7058941006,7058941007
7058941006,7058941005
7058941005,7058941006
7058941011,7058941010
7058941010,7058941011
7058941012,7058941011
7058941011,7058941012
7058941013,7058941012
7058941012,7058941013
7058941058,7058941057
7058941057,7058941058
7058941057,7058941056
7058941056,7058941057
7058941061,7058941060
7058941060,7058941061
7058941060,7058941059
7058941059,7058941060
1435705249,144294461
144294461,1435705249
2495524926,5732270549
5732270549,2495524926
2904664359,2904640232
2904640232,2904664359
2904640232,6438697900
6438697900,2904640232
6438697900,5233128029
5233128029,6438697900
5233128029,2496184713
2496184713,5233128029
2496184713,1759442757
1759442757,2496184713
1759442757,4679725812
4679725812,1759442757
4679725812,4679725813
4679725813,4679725812
7126273476,7126283490
7126283490,7126273476
7126283490,7126273477
7126273477,7126283490
7126273477,7126273478
7126273478,7126273477
7126273478,7126273479
7126273479,7126273478
7126273479,7126273480
7126273480,7126273479
7126283490,7126283491
7126283491,7126283490
7126283492,7126283493
7126283493,7126283492
7126283493,7126283494
7126283494,7126283493
7126283491,7126283492
7126283492,7126283491
7126813650,7126813649
7126813649,7126813650
7126813649,7126813651
7126813651,7126813649
312714252,26343778
26343778,312714252
26343778,26343777
26343777,26343778
428908430,428908431
428908431,428908430
428908431,1924938767
1924938767,428908431
1924938767,428908432
428908432,1924938767
428908430,251009754
251009754,428908430
251009754,251009752
251009752,251009754
251009752,3974385554
3974385554,251009752
3974385554,3974385553
3974385553,3974385554
3974385553,4794860924
4794860924,3974385553
4794860924,4794860923
4794860923,4794860924
4794860923,3974385551
3974385551,4794860923
3974385551,251009751
251009751,3974385551
251009751,3974385552
3974385552,251009751
3974385552,251009750
251009750,3974385552
251009750,5225254864
5225254864,251009750
131915089,3974386160
3974386160,131915089
3974386160,428908439
428908439,3974386160
6172781690,860253958
860253958,6172781690
860253958,6571807866
6571807866,860253958
6571807866,6172781688
6172781688,6571807866
6172781688,860253957
860253957,6172781688
860253957,6172781546
6172781546,860253957
6172781546,1918319913
1918319913,6172781546
1918319913,860253955
860253955,1918319913
860253955,860253953
860253953,860253955
860253953,6172781565
6172781565,860253953
6172781565,860253951
860253951,6172781565
860253951,6172781545
6172781545,860253951
6172781545,2351945952
2351945952,6172781545
2351945952,1974947205
1974947205,2351945952
1974947205,860253943
860253943,1974947205
7164964544,7164964535
7164964535,7164964544
7164964535,7164964534
7164964534,7164964535
7164964534,7164964541
7164964541,7164964534
7164964536,7164964535
7164964535,7164964536
7164964551,7164964550
7164964550,7164964551
7164964550,7164964536
7164964536,7164964550
7164964536,7164964537
7164964537,7164964536
7164964552,7164964546
7164964546,7164964552
7164964546,7164964551
7164964551,7164964546
7164964551,7164964545
7164964545,7164964551
7164964545,7164964544
7164964544,7164964545
7164964544,7164964543
7164964543,7164964544
7164964543,7164964542
7164964542,7164964543
7164964542,7164964533
7164964533,7164964542
7164964533,7164964541
7164964541,7164964533
7164964541,7164964537
7164964537,7164964541
7164964537,7164964540
7164964540,7164964537
7164964540,7164964539
7164964539,7164964540
7164964539,7164964538
7164964538,7164964539
7164964538,7164964549
7164964549,7164964538
7164964550,7164964549
7164964549,7164964550
7164964549,7164964548
7164964548,7164964549
7164964548,7164964547
7164964547,7164964548
7164964547,7164964552
7164964552,7164964547
7725540298,7725540299
7725540299,7725540298
7725540299,7164964552
7164964552,7725540299
7169520157,7169520156
7169520156,7169520157
7169520159,7169520158
7169520158,7169520159
7169520158,7169520157
7169520157,7169520158
7169520156,7169520155
7169520155,7169520156
7169520155,7169520154
7169520154,7169520155
7169520154,7169520153
7169520153,7169520154
7169520153,7169520152
7169520152,7169520153
7169520152,7169520151
7169520151,7169520152
7169520163,7169520162
7169520162,7169520163
7169520162,7169520161
7169520161,7169520162
7169520161,7169520160
7169520160,7169520161
7169520168,7169520167
7169520167,7169520168
7169520178,7169520177
7169520177,7169520178
7169520177,7169520176
7169520176,7169520177
7169520176,7169520138
7169520138,7169520176
7169520138,7169520175
7169520175,7169520138
7169520175,7169520174
7169520174,7169520175
7169520174,7169520173
7169520173,7169520174
7169520173,7169520176
7169520176,7169520173
26343956,26343957
26343957,26343956
26343957,5599970003
5599970003,26343957
5599970003,5599970004
5599970004,5599970003
5599970004,5599970005
5599970005,5599970004
5599970005,26343958
26343958,5599970005
26343958,26343959
26343959,26343958
26343959,26343960
26343960,26343959
26343960,26343961
26343961,26343960
26343961,5124619614
5124619614,26343961
5124619614,109928610
109928610,5124619614
109928610,5124619615
5124619615,109928610
7174401746,7174401745
7174401745,7174401746
7174401745,7174401744
7174401744,7174401745
7174401744,7174401743
7174401743,7174401744
7174401743,7174401742
7174401742,7174401743
7174401747,7174401746
7174401746,7174401747
315740951,5624522027
5624522027,315740951
5624522027,7553524250
7553524250,5624522027
7553524250,315741030
315741030,7553524250
7212866814,7212866813
7212866813,7212866814
7212866813,7212866812
7212866812,7212866813
613889967,7212866817
7212866817,613889967
7212866817,7212866816
7212866816,7212866817
7212866816,7212866815
7212866815,7212866816
7212883911,7212883910
7212883910,7212883911
7212883910,8926742135
8926742135,7212883910
8926742135,8926742133
8926742133,8926742135
8926742133,8926742134
8926742134,8926742133
3255915931,8926742139
8926742139,3255915931
8926742139,7212883911
7212883911,8926742139
7212883911,7212883913
7212883913,7212883911
7212883913,7212883912
7212883912,7212883913
7212883917,8926742144
8926742144,7212883917
8926742144,7212883916
7212883916,8926742144
7212883916,7212883915
7212883915,7212883916
7212883929,7212883928
7212883928,7212883929
7212883928,7212883927
7212883927,7212883928
7212883927,7212883926
7212883926,7212883927
7212883926,7212883925
7212883925,7212883926
7212883925,7212883924
7212883924,7212883925
7212883924,7212883923
7212883923,7212883924
7212883923,7212883922
7212883922,7212883923
7212883922,7212883921
7212883921,7212883922
7212883921,7212883920
7212883920,7212883921
7212883920,7212883919
7212883919,7212883920
7212883919,7212883918
7212883918,7212883919
7212883934,7212883933
7212883933,7212883934
7212883936,7212883935
7212883935,7212883936
7212883935,7212883934
7212883934,7212883935
7212883933,7212883932
7212883932,7212883933
7212883932,7212883931
7212883931,7212883932
7212883931,7212883930
7212883930,7212883931
7212883940,7212883939
7212883939,7212883940
7212883941,7212883940
7212883940,7212883941
7212883939,7212883938
7212883938,7212883939
7212883938,7212883937
7212883937,7212883938
1686658064,1686658060
1686658060,1686658064
1686658060,1686658066
1686658066,1686658060
1686658066,6561942369
6561942369,1686658066
6561942369,6561942351
6561942351,6561942369
6561942351,1686658063
1686658063,6561942351
1686658063,1686658062
1686658062,1686658063
1686658062,1686658061
1686658061,1686658062
1686658061,1686658078
1686658078,1686658061
1686658078,1686658058
1686658058,1686658078
1686658058,1686658059
1686658059,1686658058
1686658059,1686658068
1686658068,1686658059
1686658068,1686658064
1686658064,1686658068
7310316788,7310316789
7310316789,7310316788
7310316789,7310316790
7310316790,7310316789
7310316790,7310316791
7310316791,7310316790
7310316791,7310316792
7310316792,7310316791
7310316792,7310316793
7310316793,7310316792
7310316793,7310316794
7310316794,7310316793
7310316794,7310316795
7310316795,7310316794
7310316795,7310316796
7310316796,7310316795
7310316796,7310316797
7310316797,7310316796
7310316797,7310316788
7310316788,7310316797
7310409621,8463945731
8463945731,7310409621
8463945731,7310409622
7310409622,8463945731
7310409622,7310409623
7310409623,7310409622
7310409623,7310409624
7310409624,7310409623
7310409624,7310409625
7310409625,7310409624
7389692747,7389692748
7389692748,7389692747
7389692748,7389692749
7389692749,7389692748
7389692749,7389692750
7389692750,7389692749
7389692750,7389692751
7389692751,7389692750
7389692751,7389692752
7389692752,7389692751
7389692752,7389692753
7389692753,7389692752
1165317911,5584127749
5584127749,1165317911
5584127749,5061061672
5061061672,5584127749
5061061672,1165317885
1165317885,5061061672
1165317885,310386513
310386513,1165317885
7394435980,310386512
310386512,7394435980
310386512,5584127756
5584127756,310386512
5584127756,5061064029
5061064029,5584127756
5061064029,5061064131
5061064131,5061064029
5061064131,1165317911
1165317911,5061064131
7397867103,7397867104
7397867104,7397867103
7397867104,7397867105
7397867105,7397867104
7405443203,7405443204
7405443204,7405443203
7405443204,7405443205
7405443205,7405443204
7405443205,7405443206
7405443206,7405443205
7405443206,7405443215
7405443215,7405443206
7405443215,7405443207
7405443207,7405443215
7405443207,7405443208
7405443208,7405443207
7405443208,7405443209
7405443209,7405443208
7405443209,7405443214
7405443214,7405443209
7405443203,1163584544
1163584544,7405443203
1163584544,1396130066
1396130066,1163584544
1396130066,1396130081
1396130081,1396130066
1396130081,262574012
262574012,1396130081
262574012,1396130099
1396130099,262574012
1396130099,7405443213
7405443213,1396130099
7405443214,7405443210
7405443210,7405443214
7405443210,7405443211
7405443211,7405443210
7405443211,7405443212
7405443212,7405443211
7405443212,7405443213
7405443213,7405443212
7405443213,1865839125
1865839125,7405443213
1865839125,17421310
17421310,1865839125
5042954989,5042954991
5042954991,5042954989
7425638402,7425638403
7425638403,7425638402
7425638403,7425638404
7425638404,7425638403
7425638404,7425638405
7425638405,7425638404
7425638405,7425638406
7425638406,7425638405
26343942,7425638407
7425638407,26343942
7425638407,7425638408
7425638408,7425638407
7425744032,7425744033
7425744033,7425744032
7425744033,7425744034
7425744034,7425744033
7425744034,7425744035
7425744035,7425744034
7425744035,7425744036
7425744036,7425744035
7425744036,7425744037
7425744037,7425744036
5642837427,7425843429
7425843429,5642837427
7425843429,7425843430
7425843430,7425843429
7425843431,7425843432
7425843432,7425843431
7425843432,7425843433
7425843433,7425843432
7425843433,7425843434
7425843434,7425843433
7425867385,7425867386
7425867386,7425867385
7438048714,324418782
324418782,7438048714
7438187956,7438048714
7438048714,7438187956
7438211620,7438187956
7438187956,7438211620
7450565946,7450565947
7450565947,7450565946
7450565947,7450565948
7450565948,7450565947
7450565948,7450565949
7450565949,7450565948
7450565949,7450565950
7450565950,7450565949
7450565950,7450565951
7450565951,7450565950
7464537776,7039526727
7039526727,7464537776
1167190290,5585097259
5585097259,1167190290
5585097259,5585097258
5585097258,5585097259
5585097258,1167190199
1167190199,5585097258
1167190199,866645151
866645151,1167190199
131918894,4917095783
4917095783,131918894
4917095783,4917095785
4917095785,4917095783
4917095785,1978136732
1978136732,4917095785
7476960822,183385853
183385853,7476960822
183385853,318178604
318178604,183385853
318178604,318178052
318178052,318178604
318178052,7058941009
7058941009,318178052
7058941009,183385865
183385865,7058941009
5677744306,7490635775
7490635775,5677744306
318183295,315739243
315739243,318183295
6568132049,7503992875
7503992875,6568132049
7503992876,7503992877
7503992877,7503992876
5241079071,7503992878
7503992878,5241079071
7503992878,7503992879
7503992879,7503992878
7503992879,7503992880
7503992880,7503992879
7503992880,7503992881
7503992881,7503992880
7503992881,7503992882
7503992882,7503992881
7503992882,7503992883
7503992883,7503992882
7503992883,7504010187
7504010187,7503992883
7504010187,6564099881
6564099881,7504010187
6564099881,7503992884
7503992884,6564099881
7503992879,7504010185
7504010185,7503992879
7503992880,7504010186
7504010186,7503992880
7504010188,7504010189
7504010189,7504010188
7504010190,7504010191
7504010191,7504010190
7504010192,7504010193
7504010193,7504010192
7504010194,7504010195
7504010195,7504010194
7504010196,7504010197
7504010197,7504010196
7504010198,7504010199
7504010199,7504010198
7504010199,7504010200
7504010200,7504010199
7504010201,7504010202
7504010202,7504010201
7504010202,7504010203
7504010203,7504010202
7504010203,7504010204
7504010204,7504010203
1927150828,312709083
312709083,1927150828
312709083,1927246459
1927246459,312709083
1927246459,271930116
271930116,1927246459
271930116,5226749874
5226749874,271930116
5226749874,1927313430
1927313430,5226749874
1927313430,271930118
271930118,1927313430
271930118,8635075193
8635075193,271930118
8635075193,1014589661
1014589661,8635075193
1014589661,8635075194
8635075194,1014589661
8635075194,8635075195
8635075195,8635075194
8635075195,1014589649
1014589649,8635075195
1014589649,5602314023
5602314023,1014589649
5602314023,298086769
298086769,5602314023
298086769,271930120
271930120,298086769
1396130110,7538576084
7538576084,1396130110
7538594593,7538594594
7538594594,7538594593
7538594594,7538594595
7538594595,7538594594
7538594595,7538594596
7538594596,7538594595
7538594596,7538594597
7538594597,7538594596
7538594597,7538594598
7538594598,7538594597
7538594598,7538594599
7538594599,7538594598
7538594599,7538594600
7538594600,7538594599
7538594600,7538594601
7538594601,7538594600
7538594601,7538594602
7538594602,7538594601
7538594602,7538576084
7538576084,7538594602
7538576084,7538594587
7538594587,7538576084
7538594587,7538594588
7538594588,7538594587
7538594588,7538594589
7538594589,7538594588
7538594589,7538594590
7538594590,7538594589
7538594590,7538594591
7538594591,7538594590
7538594591,7538594592
7538594592,7538594591
7538594592,7538594585
7538594585,7538594592
7538594585,7538594586
7538594586,7538594585
7538594586,7538594593
7538594593,7538594586
312714051,312712021
312712021,312714051
315739208,5155766153
5155766153,315739208
5155766153,315739216
315739216,5155766153
1685484560,5240131580
5240131580,1685484560
5240131580,315739208
315739208,5240131580
7613425763,5217147996
5217147996,7613425763
5217147996,5599997071
5599997071,5217147996
5599997071,5678259726
5678259726,5599997071
5678259726,315740876
315740876,5678259726
315741030,315740789
315740789,315741030
7552176258,315740790
315740790,7552176258
315740790,7685447953
7685447953,315740790
7685447953,7552176259
7552176259,7685447953
7552176259,1164763920
1164763920,7552176259
1164763920,315740338
315740338,1164763920
7552191173,802395304
802395304,7552191173
802395304,8988496208
8988496208,802395304
8988496208,310383832
310383832,8988496208
310383832,310383774
310383774,310383832
7553524251,7553524252
7553524252,7553524251
7553524253,7553524254
7553524254,7553524253
7553524254,7553524255
7553524255,7553524254
7553524255,7553524257
7553524257,7553524255
7553524252,7553524253
7553524253,7553524252
7553524257,7553524256
7553524256,7553524257
17421926,1588161106
1588161106,17421926
1588161106,315741501
315741501,1588161106
7560012824,7560012825
7560012825,7560012824
7560012825,7560012826
7560012826,7560012825
7560012826,7560012835
7560012835,7560012826
7560012835,7560012827
7560012827,7560012835
7560012827,7560012828
7560012828,7560012827
7560012828,7560012829
7560012829,7560012828
7560012829,7560012830
7560012830,7560012829
7560012830,7560012831
7560012831,7560012830
7560012831,7560012832
7560012832,7560012831
7560012832,7560012833
7560012833,7560012832
7560012833,7560012834
7560012834,7560012833
7560012834,7560012816
7560012816,7560012834
7560012816,7560012836
7560012836,7560012816
7560012836,7560012819
7560012819,7560012836
7560012819,7560012820
7560012820,7560012819
7560012820,7560012821
7560012821,7560012820
7560012821,7560012822
7560012822,7560012821
7560012822,7560012823
7560012823,7560012822
7560012823,7560012817
7560012817,7560012823
7560012817,7560012818
7560012818,7560012817
7560012818,7560012824
7560012824,7560012818
7538594594,7560012835
7560012835,7538594594
312712021,312713834
312713834,312712021
312713834,7590356768
7590356768,312713834
7590403605,312711959
312711959,7590403605
312711959,312711957
312711957,312711959
312709480,1686657161
1686657161,312709480
1686657161,312712665
312712665,1686657161
312712665,7593240134
7593240134,312712665
7593240134,312711007
312711007,7593240134
312711007,312709481
312709481,312711007
312709412,312709413
312709413,312709412
312709413,7606382704
7606382704,312709413
312709349,312709346
312709346,312709349
312709346,5602301649
5602301649,312709346
5602301649,5373736320
5373736320,5602301649
5373736320,312709347
312709347,5373736320
312709347,312709348
312709348,312709347
1728795598,4580122488
4580122488,1728795598
4580122488,5156123208
5156123208,4580122488
5156123208,26363709
26363709,5156123208
26363709,315740745
315740745,26363709
315740745,315739623
315739623,315740745
7593448255,1728835427
1728835427,7593448255
1728835427,1164764140
1164764140,1728835427
1164764140,5523193063
5523193063,1164764140
5523193063,1728795598
1728795598,5523193063
7593448256,315741241
315741241,7593448256
315741241,5240131569
5240131569,315741241
5240131569,7593448255
7593448255,5240131569
315739159,6505923909
6505923909,315739159
6505923909,7593448256
7593448256,6505923909
7603400154,26343781
26343781,7603400154
26343781,26343782
26343782,26343781
26343782,1789677055
1789677055,26343782
1789677055,7126783788
7126783788,1789677055
7126783788,26343783
26343783,7126783788
26343783,26343785
26343785,26343783
1789677056,7603400155
7603400155,1789677056
7603400155,7603400156
7603400156,7603400155
7603400156,7603400157
7603400157,7603400156
7603400157,7603400158
7603400158,7603400157
7603400158,7603400159
7603400159,7603400158
7603400159,7603400160
7603400160,7603400159
7603400160,7603400161
7603400161,7603400160
7603400161,7603400173
7603400173,7603400161
7603400173,7603400162
7603400162,7603400173
7603400167,7603400168
7603400168,7603400167
7603400168,312710288
312710288,7603400168
7603400163,7603400164
7603400164,7603400163
7603400164,7603400165
7603400165,7603400164
7603400165,7603400166
7603400166,7603400165
7603400166,7603400167
7603400167,7603400166
7603400162,7603400163
7603400163,7603400162
7603400169,7603400170
7603400170,7603400169
7603400169,7603400171
7603400171,7603400169
7603400171,7603400172
7603400172,7603400171
7603400172,7603400173
7603400173,7603400172
7603400174,7603400175
7603400175,7603400174
7603400175,7603411185
7603411185,7603400175
7603411185,5640768052
5640768052,7603411185
7603400179,7603400180
7603400180,7603400179
7603400180,7603400181
7603400181,7603400180
7603400181,7603400182
7603400182,7603400181
7603411187,7603411188
7603411188,7603411187
7603411185,7603411187
7603411187,7603411185
7603411188,7603411186
7603411186,7603411188
315739885,7606329635
7606329635,315739885
7606329635,7606329636
7606329636,7606329635
7606329636,7606329634
7606329634,7606329636
26343806,7603687959
7603687959,26343806
315739967,4977194115
4977194115,315739967
4977194115,1728634986
1728634986,4977194115
1728634986,315739968
315739968,1728634986
315739968,948649934
948649934,315739968
948649934,312713005
312713005,948649934
7606329634,26363613
26363613,7606329634
7606329637,1728634979
1728634979,7606329637
1728634979,4977194324
4977194324,1728634979
4977194324,315739967
315739967,4977194324
312714071,7606351657
7606351657,312714071
7606351657,315739209
315739209,7606351657
315739209,7606351658
7606351658,315739209
7606351658,5521256340
5521256340,7606351658
5521256340,7606351659
7606351659,5521256340
7606382702,7606382703
7606382703,7606382702
7606382703,312709414
312709414,7606382703
7606382704,5241432573
5241432573,7606382704
5241432573,7606382702
7606382702,5241432573
7746437114,7746437113
7746437113,7746437114
7746437113,26343796
26343796,7746437113
26343796,26343798
26343798,26343796
26343798,2640820586
2640820586,26343798
2640820586,26343801
26343801,2640820586
1866130085,1492558260
1492558260,1866130085
2542517032,4657857808
4657857808,2542517032
4657857808,5959691746
5959691746,4657857808
5959691746,1770864364
1770864364,5959691746
1770864364,17407587
17407587,1770864364
17407587,2492322739
2492322739,17407587
2492322739,4657857794
4657857794,2492322739
4657857794,5955133848
5955133848,4657857794
7613349436,310383521
310383521,7613349436
310383521,1732613327
1732613327,310383521
1732613327,310383492
310383492,1732613327
315742945,310383760
310383760,315742945
310383760,310383745
310383745,310383760
315740949,7618650552
7618650552,315740949
109928608,5192399682
5192399682,109928608
5192399682,5238719836
5238719836,5192399682
5238719836,109928577
109928577,5238719836
271928949,271928966
271928966,271928949
7618388970,318730633
318730633,7618388970
318730633,5030722509
5030722509,318730633
5030722509,271928962
271928962,5030722509
271928962,4294801445
4294801445,271928962
4294801445,305436001
305436001,4294801445
7618472519,1976757123
1976757123,7618472519
1976757123,2477670974
2477670974,1976757123
7618650547,7618650548
7618650548,7618650547
7618650548,318730633
318730633,7618650548
318730633,318730662
318730662,318730633
318730662,318730632
318730632,318730662
318730632,109928608
109928608,318730632
1731869057,315742945
315742945,1731869057
7618650552,7613425763
7613425763,7618650552
271928696,7650036981
7650036981,271928696
7650036981,7650041885
7650041885,7650036981
7650041885,305207022
305207022,7650041885
305437109,305438220
305438220,305437109
305438220,305438219
305438219,305438220
305438220,305207022
305207022,305438220
271928703,271928695
271928695,271928703
271928695,305437110
305437110,271928695
305437110,1165286193
1165286193,305437110
1165286193,5044489095
5044489095,1165286193
5044489095,305438466
305438466,5044489095
305438511,1165523945
1165523945,305438511
1165523945,305437109
305437109,1165523945
271928696,305206582
305206582,271928696
312710287,312709481
312709481,312710287
5282248932,1164745590
1164745590,5282248932
1164745590,26343749
26343749,1164745590
7647376100,7647376101
7647376101,7647376100
7647376101,7647376102
7647376102,7647376101
7647376102,7647376103
7647376103,7647376102
2463184361,7647376104
7647376104,2463184361
7647376104,7647376105
7647376105,7647376104
5062318168,310385610
310385610,5062318168
5062318168,5062318176
5062318176,5062318168
5062318176,7647376100
7647376100,5062318176
7647376100,2463184361
2463184361,7647376100
7647376114,5241502854
5241502854,7647376114
7647376113,7647376114
7647376114,7647376113
7650036981,7650036982
7650036982,7650036981
7650036983,7650036984
7650036984,7650036983
7650036982,7650036983
7650036983,7650036982
7650041885,7650041886
7650041886,7650041885
7650041886,7650041887
7650041887,7650041886
7650041887,7650041888
7650041888,7650041887
7650041888,7650041889
7650041889,7650041888
7666876297,7666876300
7666876300,7666876297
7666876300,7666876298
7666876298,7666876300
7666876298,7666876299
7666876299,7666876298
315738321,315738226
315738226,315738321
315738226,144295592
144295592,315738226
144295592,315738046
315738046,144295592
7678251513,318175976
318175976,7678251513
318175976,2373295010
2373295010,318175976
318174957,7678243786
7678243786,318174957
7685454327,7685454328
7685454328,7685454327
7685454328,7685454329
7685454329,7685454328
7685454329,7685454330
7685454330,7685454329
7685454330,7685454331
7685454331,7685454330
7685484226,7685484227
7685484227,7685484226
7685484227,7685484228
7685484228,7685484227
7685484228,7685484229
7685484229,7685484228
1165547327,1070885334
1070885334,1165547327
310386962,310387100
310387100,310386962
310387100,7745483785
7745483785,310387100
7745483785,7745427583
7745427583,7745483785
310384811,7688029840
7688029840,310384811
310384700,310387611
310387611,310384700
310387611,5072243352
5072243352,310387611
5072243352,310387613
310387613,5072243352
310387613,310387614
310387614,310387613
7706854993,1280994745
1280994745,7706854993
1280994745,1164697464
1164697464,1280994745
7724822739,5521256348
5521256348,7724822739
5521256348,1687050090
1687050090,5521256348
1687050090,312714070
312714070,1687050090
312714070,312714051
312714051,312714070
315739159,1685484560
1685484560,315739159
7725275319,271928950
271928950,7725275319
271928950,271928949
271928949,271928950
271928949,1321891617
1321891617,271928949
1321891617,109928606
109928606,1321891617
4592244256,4592244257
4592244257,4592244256
7725297201,9043871684
9043871684,7725297201
9043871684,7725501718
7725501718,9043871684
7725501718,7115014387
7115014387,7725501718
7115014387,7725297202
7725297202,7115014387
7725297202,113544657
113544657,7725297202
113544657,7115014386
7115014386,113544657
7115014386,113544659
113544659,7115014386
113544659,6945100798
6945100798,113544659
6945100798,1165523880
1165523880,6945100798
271929325,1976768604
1976768604,271929325
1976768604,7725308703
7725308703,1976768604
7725290667,271929294
271929294,7725290667
271929294,1976761434
1976761434,271929294
1976761434,271929293
271929293,1976761434
271929293,271929150
271929150,271929293
26347695,5810904030
5810904030,26347695
5810904030,17422588
17422588,5810904030
305434267,5642687258
5642687258,305434267
5642687258,2510194089
2510194089,5642687258
305434010,7725495235
7725495235,305434010
26343868,262550787
262550787,26343868
262550787,1822988362
1822988362,262550787
262550785,305434546
305434546,262550785
305434546,305434479
305434479,305434546
305434479,7725510935
7725510935,305434479
315790680,315790939
315790939,315790680
315790939,315790941
315790941,315790939
7725522645,7725522669
7725522669,7725522645
7725522669,7725522646
7725522646,7725522669
7725522646,7725522652
7725522652,7725522646
7725522651,7725522650
7725522650,7725522651
7725522672,7725522651
7725522651,7725522672
7725522652,7725522647
7725522647,7725522652
7725522647,7725522658
7725522658,7725522647
7725522658,7725522657
7725522657,7725522658
7725522657,7725522648
7725522648,7725522657
7725522648,7725522667
7725522667,7725522648
7725522667,7725522649
7725522649,7725522667
7725522649,7725522672
7725522672,7725522649
7725522649,7725522659
7725522659,7725522649
7725522659,7725522660
7725522660,7725522659
7725522660,7725522661
7725522661,7725522660
7725522661,7725522662
7725522662,7725522661
7725522646,7725522666
7725522666,7725522646
7725522667,7725522668
7725522668,7725522667
7725522669,7725522670
7725522670,7725522669
7725514149,5233828259
5233828259,7725514149
5233828259,271928930
271928930,5233828259
271928930,7725540872
7725540872,271928930
7725540872,1165523940
1165523940,7725540872
4592244259,1165524020
1165524020,4592244259
1165524020,7725514149
7725514149,1165524020
1687050088,271927360
271927360,1687050088
271927360,4983696447
4983696447,271927360
4983696447,312714051
312714051,4983696447
1686655904,1687050087
1687050087,1686655904
1687050087,271927359
271927359,1687050087
271927359,5245595088
5245595088,271927359
5245595088,5521248745
5521248745,5245595088
5521248745,1687050094
1687050094,5521248745
1687050094,1687050088
1687050088,1687050094
5268188916,1687050168
1687050168,5268188916
1687050168,271927356
271927356,1687050168
271927356,2658130134
2658130134,271927356
2658130134,7725603385
7725603385,2658130134
7725603385,271927358
271927358,7725603385
271927358,312709414
312709414,271927358
312709414,7725551384
7725551384,312709414
1927150828,1927150836
1927150836,1927150828
1927150836,1927150859
1927150859,1927150836
1927150859,1927150826
1927150826,1927150859
1927150826,1686682185
1686682185,1927150826
1686682185,5268188913
5268188913,1686682185
5268188913,5268188910
5268188910,5268188913
5268188910,271927354
271927354,5268188910
271927354,1927276902
1927276902,271927354
1927276902,5268188909
5268188909,1927276902
5268188909,1686655902
1686655902,5268188909
7725603387,1686655900
1686655900,7725603387
1686655900,312709212
312709212,1686655900
312709212,7725603388
7725603388,312709212
7725603388,312709214
312709214,7725603388
312709214,1686682246
1686682246,312709214
1686682246,312709216
312709216,1686682246
7726471973,310384930
310384930,7726471973
310384930,6127187613
6127187613,310384930
6127187613,310384931
310384931,6127187613
7726501737,1968759688
1968759688,7726501737
1968759688,310387186
310387186,1968759688
310387186,310384879
310384879,310387186
271928600,5062081579
5062081579,271928600
5062081579,5062081567
5062081567,5062081579
5062081567,271928601
271928601,5062081567
131913801,1165547369
1165547369,131913801
1165547369,131914187
131914187,1165547369
312709480,1686657160
1686657160,312709480
1686657160,310384213
310384213,1686657160
310384213,312710748
312710748,310384213
312710748,310384214
310384214,312710748
310384214,1789677121
1789677121,310384214
1789677121,1789677123
1789677123,1789677121
1789677123,310384207
310384207,1789677123
1686655902,7725603389
7725603389,1686655902
7725603389,1686655901
1686655901,7725603389
1686655901,7725603387
7725603387,1686655901
7725603387,271927355
271927355,7725603387
7725551384,5241432570
5241432570,7725551384
5241432570,1686655904
1686655904,5241432570
26343742,26343743
26343743,26343742
26343743,26343746
26343746,26343743
26343746,1164745596
1164745596,26343746
1164745596,26343748
26343748,1164745596
26343748,4580122492
4580122492,26343748
4580122492,5075936852
5075936852,4580122492
5075936852,26343749
26343749,5075936852
26343749,1422476674
1422476674,26343749
7727347774,5382846857
5382846857,7727347774
5382846857,26343738
26343738,5382846857
26343738,26343739
26343739,26343738
26343739,1164745606
1164745606,26343739
1164745606,1789677182
1789677182,1164745606
1789677182,26343740
26343740,1789677182
26343740,26343741
26343741,26343740
26343741,1164745420
1164745420,26343741
1164745420,26343742
26343742,1164745420
310387380,5391303734
5391303734,310387380
5391303734,26343735
26343735,5391303734
26343735,5391298711
5391298711,26343735
5391298711,3103396623
3103396623,5391298711
3103396623,1165547268
1165547268,3103396623
1165547268,26343736
26343736,1165547268
26343736,7727347774
7727347774,26343736
305208181,305207175
305207175,305208181
305207175,5233181841
5233181841,305207175
5233181841,305206353
305206353,5233181841
26343813,7727394873
7727394873,26343813
7727394873,7727394872
7727394872,7727394873
7727394872,7727394871
7727394871,7727394872
7727394871,7593448254
7593448254,7727394871
7593448254,4580122487
4580122487,7593448254
4580122487,26343813
26343813,4580122487
315739623,7593448254
7593448254,315739623
26343714,5061959108
5061959108,26343714
5061959108,26343831
26343831,5061959108
310384705,4580122485
4580122485,310384705
